trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1730,False,"{'a': 0.95, 'e': 3.339407158386579e-07}",30,16,29.163195768435987,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1731,False,"{'a': 0.95, 'e': 3.335550974398662e-07}",20,6,26.820474075945974,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1732,False,"{'a': 0.95, 'e': 3.331701465955309e-07}",25,14,19.10189737652333,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1733,False,"{'a': 0.95, 'e': 3.327858617657115e-07}",20,14,14.708088216069157,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1734,False,"{'a': 0.95, 'e': 3.324022414149061e-07}",30,18,23.22260623424678,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1735,False,"{'a': 0.95, 'e': 3.320192840120347e-07}",30,11,38.91521686798518,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1736,False,"{'a': 0.95, 'e': 3.3163698803042516e-07}",35,15,33.112460523240244,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1737,False,"{'a': 0.95, 'e': 3.312553519477972e-07}",25,16,14.451723323911349,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1738,False,"{'a': 0.95, 'e': 3.308743742462475e-07}",30,22,12.492390670490972,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1739,False,"{'a': 0.95, 'e': 3.304940534122346e-07}",30,24,11.35787211831336,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1740,False,"{'a': 0.95, 'e': 3.301143879365639e-07}",35,24,15.88398263821605,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1741,False,"{'a': 0.95, 'e': 3.2973537631437257e-07}",30,16,24.41299590400137,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1742,False,"{'a': 0.95, 'e': 3.293570170451149e-07}",25,9,32.90966180740115,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1743,False,"{'a': 0.95, 'e': 3.28979308632547e-07}",25,20,10.321340501845476,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1744,False,"{'a': 0.95, 'e': 3.286022495847125e-07}",35,23,24.502804663881154,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1745,False,"{'a': 0.95, 'e': 3.282258384139274e-07}",20,10,20.577432183129808,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1746,False,"{'a': 0.95, 'e': 3.2785007363676577e-07}",35,15,37.593136541547544,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1747,False,"{'a': 0.95, 'e': 3.274749537740449e-07}",20,11,14.316676906719051,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1748,False,"{'a': 0.95, 'e': 3.271004773508106e-07}",30,13,29.050724922174066,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1749,False,"{'a': 0.95, 'e': 3.2672664289632323e-07}",20,15,-2.6267409016927274,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1750,False,"{'a': 0.95, 'e': 3.2635344894404265e-07}",35,13,41.675919064257926,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1751,False,"{'a': 0.95, 'e': 3.2598089403161415e-07}",30,10,29.534587335348707,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1752,False,"{'a': 0.95, 'e': 3.2560897670085434e-07}",20,14,11.238356372527758,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1753,False,"{'a': 0.95, 'e': 3.252376954977362e-07}",20,15,7.160191239690899,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1754,False,"{'a': 0.95, 'e': 3.248670489723757e-07}",25,7,34.308573008440256,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1755,False,"{'a': 0.95, 'e': 3.2449703567901694e-07}",25,14,22.243775979513554,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1756,False,"{'a': 0.95, 'e': 3.241276541760185e-07}",30,18,19.69214291166401,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1757,False,"{'a': 0.95, 'e': 3.237589030258394e-07}",30,18,18.95846222144586,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1758,False,"{'a': 0.95, 'e': 3.2339078079502455e-07}",20,13,13.044897732372357,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1759,False,"{'a': 0.95, 'e': 3.230232860541916e-07}",30,13,28.92030661646397,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1760,False,"{'a': 0.95, 'e': 3.226564173780165e-07}",25,13,24.759386125495453,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1761,False,"{'a': 0.95, 'e': 3.2229017334522003e-07}",25,16,17.306979599066675,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1762,False,"{'a': 0.95, 'e': 3.219245525385538e-07}",20,11,16.051166748980123,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1763,False,"{'a': 0.95, 'e': 3.215595535447865e-07}",25,20,10.117659706371127,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1764,False,"{'a': 0.95, 'e': 3.2119517495469063e-07}",20,16,8.897493950957333,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1765,False,"{'a': 0.95, 'e': 3.2083141536302836e-07}",20,7,24.935891612063298,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1766,False,"{'a': 0.95, 'e': 3.2046827336853847e-07}",20,16,9.12745345859678,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1767,False,"{'a': 0.95, 'e': 3.2010574757392253e-07}",25,18,11.768273019823587,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1768,False,"{'a': 0.95, 'e': 3.1974383658583157e-07}",25,15,20.28325093343256,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1769,False,"{'a': 0.95, 'e': 3.1938253901485277e-07}",20,8,18.900143938926245,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1770,False,"{'a': 0.95, 'e': 3.190218534754959e-07}",20,13,13.604211815658411,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1771,False,"{'a': 0.95, 'e': 3.186617785861802e-07}",25,18,12.821294781249781,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1772,False,"{'a': 0.95, 'e': 3.183023129692214e-07}",35,21,28.4280669304763,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1773,False,"{'a': 0.95, 'e': 3.179434552508179e-07}",25,10,28.66006911297125,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1774,False,"{'a': 0.95, 'e': 3.1758520406103825e-07}",20,6,23.19857195432573,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1775,False,"{'a': 0.95, 'e': 3.1722755803380776e-07}",25,13,22.68223067593877,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1776,False,"{'a': 0.95, 'e': 3.168705158068955e-07}",25,17,14.288618600262152,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1777,False,"{'a': 0.95, 'e': 3.165140760219017e-07}",25,7,29.76586952176184,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1778,False,"{'a': 0.95, 'e': 3.1615823732424406e-07}",25,11,22.745701951778873,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1779,False,"{'a': 0.95, 'e': 3.158029983631457e-07}",20,11,18.306423214488774,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1780,False,"{'a': 0.95, 'e': 3.1544835779162175e-07}",20,9,21.640285700720742,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1781,False,"{'a': 0.95, 'e': 3.1509431426646696e-07}",25,15,17.671807608187965,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1782,False,"{'a': 0.95, 'e': 3.147408664482428e-07}",25,11,29.160098833931453,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1783,False,"{'a': 0.95, 'e': 3.1438801300126477e-07}",20,16,9.23142556698393,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1784,False,"{'a': 0.95, 'e': 3.140357525935899e-07}",25,12,25.414048629270887,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1785,False,"{'a': 0.95, 'e': 3.13684083897004e-07}",30,18,19.599749066571025,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1786,False,"{'a': 0.95, 'e': 3.1333300558700946e-07}",20,14,7.8192112843581265,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1787,False,"{'a': 0.95, 'e': 3.1298251634281245e-07}",20,6,26.242249739048688,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1788,False,"{'a': 0.95, 'e': 3.1263261484731053e-07}",20,6,21.172234729493685,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1789,False,"{'a': 0.95, 'e': 3.122832997870806e-07}",25,14,23.581306666319076,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1790,False,"{'a': 0.95, 'e': 3.1193456985236604e-07}",20,14,11.45861679471053,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1791,False,"{'a': 0.95, 'e': 3.1158642373706504e-07}",30,22,12.889650831497832,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1792,False,"{'a': 0.95, 'e': 3.112388601387179e-07}",20,10,20.065760277819322,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1793,False,"{'a': 0.95, 'e': 3.1089187775849506e-07}",30,12,33.70156431486064,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1794,False,"{'a': 0.95, 'e': 3.105454753011849e-07}",20,8,22.337183054532602,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1795,False,"{'a': 0.95, 'e': 3.101996514751816e-07}",30,23,13.515535967313781,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1796,False,"{'a': 0.95, 'e': 3.098544049924733e-07}",30,21,14.789614553169786,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1797,False,"{'a': 0.95, 'e': 3.0950973456863e-07}",25,14,22.537986282597085,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1798,False,"{'a': 0.95, 'e': 3.091656389227915e-07}",25,3,39.03178579021367,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1799,False,"{'a': 0.95, 'e': 3.0882211677765553e-07}",25,17,14.474442380692867,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1800,False,"{'a': 0.95, 'e': 3.0847916685946613e-07}",20,13,10.888059485500012,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1801,False,"{'a': 0.95, 'e': 3.081367878980016e-07}",20,7,26.521280503173912,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1802,False,"{'a': 0.95, 'e': 3.077949786265628e-07}",30,8,42.32382580735133,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1803,False,"{'a': 0.95, 'e': 3.074537377819614e-07}",30,19,20.57687824475967,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1804,False,"{'a': 0.95, 'e': 3.071130641045084e-07}",20,7,25.911790238914204,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1805,False,"{'a': 0.95, 'e': 3.0677295633800216e-07}",20,10,19.724931373296013,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1806,False,"{'a': 0.95, 'e': 3.0643341322971715e-07}",20,11,19.24803579876835,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1807,False,"{'a': 0.95, 'e': 3.0609443353039233e-07}",20,6,22.63925607653813,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1808,False,"{'a': 0.95, 'e': 3.057560159942195e-07}",20,3,27.65073605512821,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1809,False,"{'a': 0.95, 'e': 3.0541815937883203e-07}",25,11,25.191680333316594,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1810,False,"{'a': 0.95, 'e': 3.050808624452933e-07}",30,19,22.273937030025934,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1811,False,"{'a': 0.95, 'e': 3.047441239580855e-07}",25,18,13.524537594431383,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1812,False,"{'a': 0.95, 'e': 3.0440794268509847e-07}",20,8,22.192657339763592,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1813,False,"{'a': 0.95, 'e': 3.0407231739761774e-07}",25,9,29.795120394447583,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1814,False,"{'a': 0.95, 'e': 3.037372468703142e-07}",20,15,7.391966350445095,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1815,False,"{'a': 0.95, 'e': 3.0340272988123225e-07}",20,14,12.32006819717467,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1816,False,"{'a': 0.95, 'e': 3.03068765211779e-07}",25,19,13.789297734106084,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1817,False,"{'a': 0.95, 'e': 3.0273535164671304e-07}",25,13,22.319548539956855,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1818,False,"{'a': 0.95, 'e': 3.0240248797413345e-07}",30,13,34.47382882404607,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1819,False,"{'a': 0.95, 'e': 3.020701729854687e-07}",20,10,16.419302357439296,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1820,False,"{'a': 0.95, 'e': 3.017384054754658e-07}",20,13,11.71778936139713,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1821,False,"{'a': 0.95, 'e': 3.014071842421792e-07}",20,15,8.326423731273689,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1822,False,"{'a': 0.95, 'e': 3.010765080869602e-07}",20,10,16.827764237119567,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1823,False,"{'a': 0.95, 'e': 3.007463758144456e-07}",25,13,26.456513756184258,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1824,False,"{'a': 0.95, 'e': 3.0041678623254763e-07}",20,6,25.928310937061916,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1825,False,"{'a': 0.95, 'e': 3.000877381524423e-07}",35,17,32.29181480984347,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1826,False,"{'a': 0.95, 'e': 2.997592303885596e-07}",25,19,11.850973035541035,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1827,False,"{'a': 0.95, 'e': 2.994312617585721e-07}",30,12,37.465248784155825,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1828,False,"{'a': 0.95, 'e': 2.9910383108338457e-07}",20,13,13.355043613904634,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1829,False,"{'a': 0.95, 'e': 2.987769371871236e-07}",25,13,23.467469389462195,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1830,False,"{'a': 0.95, 'e': 2.9845057889712664e-07}",20,13,12.724562471256156,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1831,False,"{'a': 0.95, 'e': 2.981247550439317e-07}",30,12,29.570490916492798,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1832,False,"{'a': 0.95, 'e': 2.977994644612671e-07}",30,8,43.10716737021392,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1833,False,"{'a': 0.95, 'e': 2.9747470598604037e-07}",25,17,15.389581830561408,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1834,False,"{'a': 0.95, 'e': 2.9715047845832865e-07}",25,16,16.70993618633926,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1835,False,"{'a': 0.95, 'e': 2.9682678072136773e-07}",20,10,21.10971819228933,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1836,False,"{'a': 0.95, 'e': 2.9650361162154204e-07}",25,19,12.534004607089798,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1837,False,"{'a': 0.95, 'e': 2.9618097000837437e-07}",25,8,31.615189712537916,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1838,False,"{'a': 0.95, 'e': 2.9585885473451534e-07}",20,12,15.186979213129478,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1839,False,"{'a': 0.95, 'e': 2.955372646557336e-07}",20,6,21.030395104331447,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1840,False,"{'a': 0.95, 'e': 2.9521619863090534e-07}",20,14,11.110233460866382,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1841,False,"{'a': 0.95, 'e': 2.948956555220044e-07}",30,24,12.60088616574163,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1842,False,"{'a': 0.95, 'e': 2.9457563419409217e-07}",25,14,20.726947326260046,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1843,False,"{'a': 0.95, 'e': 2.942561335153072e-07}",25,17,14.471320944458421,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1844,False,"{'a': 0.95, 'e': 2.939371523568557e-07}",30,21,16.17298218023,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1845,False,"{'a': 0.95, 'e': 2.9361868959300116e-07}",20,5,30.220561468998195,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1846,False,"{'a': 0.95, 'e': 2.9330074410105475e-07}",25,18,14.928870161293096,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1847,False,"{'a': 0.95, 'e': 2.9298331476136517e-07}",25,14,26.88942095893846,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1848,False,"{'a': 0.95, 'e': 2.926664004573088e-07}",25,13,22.6391312737363,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1849,False,"{'a': 0.95, 'e': 2.9235000007528015e-07}",25,13,24.53778459332378,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1850,False,"{'a': 0.95, 'e': 2.9203411250468165e-07}",20,13,14.84944242304848,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1851,False,"{'a': 0.95, 'e': 2.917187366379144e-07}",25,18,14.926458919678765,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1852,False,"{'a': 0.95, 'e': 2.914038713703681e-07}",25,10,28.67770208556355,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1853,False,"{'a': 0.95, 'e': 2.9108951560041135e-07}",20,13,13.60140590921438,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1854,False,"{'a': 0.95, 'e': 2.9077566822938237e-07}",25,8,27.98423196076108,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1855,False,"{'a': 0.95, 'e': 2.9046232816157894e-07}",30,16,26.690740646949607,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1856,False,"{'a': 0.95, 'e': 2.9014949430424937e-07}",25,10,28.41085361217653,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1857,False,"{'a': 0.95, 'e': 2.898371655675824e-07}",35,15,35.527218067757865,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1858,False,"{'a': 0.95, 'e': 2.895253408646981e-07}",20,16,5.823967570720113,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1859,False,"{'a': 0.95, 'e': 2.8921401911163836e-07}",25,11,27.70954198527042,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1860,False,"{'a': 0.95, 'e': 2.8890319922735726e-07}",25,13,14.049118473210616,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1861,False,"{'a': 0.95, 'e': 2.8859288013371197e-07}",35,18,30.750941370249713,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1862,False,"{'a': 0.95, 'e': 2.8828306075545325e-07}",25,18,12.49226025939108,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1863,False,"{'a': 0.95, 'e': 2.8797374002021605e-07}",25,8,28.710138035600032,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1864,False,"{'a': 0.95, 'e': 2.876649168585104e-07}",30,20,17.764881209422327,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1865,False,"{'a': 0.95, 'e': 2.8735659020371213e-07}",20,2,29.581438181124298,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1866,False,"{'a': 0.95, 'e': 2.870487589920535e-07}",20,15,6.942970523963604,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1867,False,"{'a': 0.95, 'e': 2.867414221626144e-07}",20,12,14.854254015296263,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1868,False,"{'a': 0.95, 'e': 2.864345786573127e-07}",25,13,18.628573620296056,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1869,False,"{'a': 0.95, 'e': 2.8612822742089555e-07}",20,16,7.933937232457073,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1870,False,"{'a': 0.95, 'e': 2.8582236740093003e-07}",30,17,25.07343235471978,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1871,False,"{'a': 0.95, 'e': 2.855169975477944e-07}",25,12,25.018690334976032,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1872,False,"{'a': 0.95, 'e': 2.8521211681466893e-07}",20,12,14.10840625934022,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1873,False,"{'a': 0.95, 'e': 2.8490772415752677e-07}",30,19,20.13080116677997,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1874,False,"{'a': 0.95, 'e': 2.8460381853512537e-07}",25,14,21.158298245566677,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1875,False,"{'a': 0.95, 'e': 2.843003989089972e-07}",20,14,13.244267084223907,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1876,False,"{'a': 0.95, 'e': 2.8399746424344125e-07}",20,12,17.282047641324493,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1877,False,"{'a': 0.95, 'e': 2.836950135055139e-07}",25,11,25.056720791861693,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1878,False,"{'a': 0.95, 'e': 2.8339304566502016e-07}",20,10,20.937274682826892,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1879,False,"{'a': 0.95, 'e': 2.8309155969450515e-07}",25,16,17.614136019915424,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1880,False,"{'a': 0.95, 'e': 2.8279055456924495e-07}",20,14,8.709703454106215,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1881,False,"{'a': 0.95, 'e': 2.8249002926723824e-07}",20,8,23.690734149254943,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1882,False,"{'a': 0.95, 'e': 2.8218998276919745e-07}",25,12,24.059723993671152,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1883,False,"{'a': 0.95, 'e': 2.818904140585402e-07}",20,10,16.91152590293213,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1884,False,"{'a': 0.95, 'e': 2.815913221213806e-07}",25,18,13.222893777695038,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1885,False,"{'a': 0.95, 'e': 2.812927059465208e-07}",30,15,24.039755139327443,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1886,False,"{'a': 0.95, 'e': 2.809945645254422e-07}",25,14,19.831599327051077,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1887,False,"{'a': 0.95, 'e': 2.806968968522973e-07}",30,11,33.01990323296624,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1888,False,"{'a': 0.95, 'e': 2.8039970192390084e-07}",25,14,21.093334254874414,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1889,False,"{'a': 0.95, 'e': 2.8010297873972174e-07}",30,24,12.539782887844657,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1890,False,"{'a': 0.95, 'e': 2.7980672630187423e-07}",25,14,20.167900568838512,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1891,False,"{'a': 0.95, 'e': 2.7951094361510985e-07}",25,11,30.28467612688945,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1892,False,"{'a': 0.95, 'e': 2.7921562968680884e-07}",25,7,28.370693503003263,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1893,False,"{'a': 0.95, 'e': 2.78920783526972e-07}",20,12,14.677628542206811,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1894,False,"{'a': 0.95, 'e': 2.786264041482122e-07}",25,12,22.881953373929967,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1895,False,"{'a': 0.95, 'e': 2.783324905657463e-07}",20,8,23.387456146615115,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1896,False,"{'a': 0.95, 'e': 2.780390417973867e-07}",20,11,16.696680607251363,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1897,False,"{'a': 0.95, 'e': 2.777460568635335e-07}",20,8,22.42991927583569,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1898,False,"{'a': 0.95, 'e': 2.774535347871658e-07}",30,15,31.93722191290237,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1899,False,"{'a': 0.95, 'e': 2.771614745938341e-07}",30,21,18.84052711550892,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1900,False,"{'a': 0.95, 'e': 2.768698753116517e-07}",25,11,26.507133639999708,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1901,False,"{'a': 0.95, 'e': 2.7657873597128693e-07}",25,13,21.136864906535852,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1902,False,"{'a': 0.95, 'e': 2.762880556059551e-07}",25,20,9.87962429380734,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1903,False,"{'a': 0.95, 'e': 2.759978332514103e-07}",30,19,19.21192210927224,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1904,False,"{'a': 0.95, 'e': 2.757080679459374e-07}",20,12,15.505983129194185,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1905,False,"{'a': 0.95, 'e': 2.754187587303443e-07}",30,10,36.90673891762961,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1906,False,"{'a': 0.95, 'e': 2.751299046479538e-07}",20,6,26.358785920128813,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
